@category	Kreative Software
@name	Kreative Keyboard
@alias	KK Keyboard
@charset	x-kk-keyboard
@filename-kte	superkeyboard.kte
@filename-txt	VENDORS/KREATIVE/KEYBD.TXT
@generate-txt	VENDORS/KREATIVE/KEYBD.TXT
#
#	Name:             Kreative Keyboard to Unicode
#	Unicode Version:  6.0
#	Table Version:    1.0
#	Table Format:     Format A
#	Date:             2018 January 6
#	Authors:          Rebecca Bettencourt <support@kreativekorp.com>
#
#	Copyright (c) 2012-2018 Kreative Software. All Rights Reserved.
#
#	This file is provided as-is by Kreative Software.
#	No claims are made as to fitness for any particular purpose.
#	No warranties of any kind are expressed or implied.
#	The recipient agrees to determine applicability of information provided.
#
0x00	0x0000	# NULL
0x20	0x0020	# SPACE
0x21	0x0021	# EXCLAMATION MARK
0x22	0x0022	# QUOTATION MARK
0x23	0x0023	# NUMBER SIGN
0x24	0x0024	# DOLLAR SIGN
0x25	0x0025	# PERCENT SIGN
0x26	0x0026	# AMPERSAND
0x27	0x0027	# APOSTROPHE
0x28	0x0028	# LEFT PARENTHESIS
0x29	0x0029	# RIGHT PARENTHESIS
0x2A	0x002A	# ASTERISK
0x2B	0x002B	# PLUS SIGN
0x2C	0x002C	# COMMA
0x2D	0x002D	# HYPHEN-MINUS
0x2E	0x002E	# FULL STOP
0x2F	0x002F	# SOLIDUS
@import	fragments/ascii-num.txt	# DIGIT ZERO .. DIGIT NINE
0x3A	0x003A	# COLON
0x3B	0x003B	# SEMICOLON
0x3C	0x003C	# LESS-THAN SIGN
0x3D	0x003D	# EQUALS SIGN
0x3E	0x003E	# GREATER-THAN SIGN
0x3F	0x003F+0x20DD	# QUESTION MARK, COMBINING ENCLOSING CIRCLE; help
0x40	0x0040	# COMMERCIAL AT
@import	fragments/ascii-uc.txt	# LATIN CAPITAL LETTER A .. LATIN CAPITAL LETTER Z
0x5B	0x005B	# LEFT SQUARE BRACKET
0x5C	0x005C	# REVERSE SOLIDUS
0x5D	0x005D	# RIGHT SQUARE BRACKET
0x5E	0x005E	# CIRCUMFLEX ACCENT
0x5F	0x005F	# LOW LINE
0x60	0x0060	# GRAVE ACCENT
0x61	0x2387	# ALTERNATIVE KEY SYMBOL; alt
0x62	0x232B	# ERASE TO THE LEFT; backspace
0x63	0x2303	# UP ARROWHEAD; control
0x64	0x2326	# ERASE TO THE RIGHT; delete
0x65	0x2324	# UP ARROWHEAD BETWEEN TWO HORIZONTAL BARS; enter
0x66	0x0066+0x006E	# LATIN SMALL LETTER F, LATIN SMALL LETTER N; fn
0x67	0x10FF00	# altgr
0x68	0x2318	# PLACE OF INTEREST SIGN; command
0x69	0x2380	# INSERTION SYMBOL; insert
0x6A	0x21E4	# LEFTWARDS ARROW TO BAR; backtab
0x6B	0x21EA	# UPWARDS WHITE ARROW FROM BAR; caps lock
0x6C	0x21F3	# UP DOWN WHITE ARROW; scroll lock
0x6D	0x25C6	# BLACK DIAMOND; meta
0x6E	0x21ED	# UPWARDS WHITE ARROW ON PEDESTAL WITH VERTICAL BAR; num lock
0x6F	0x2325	# OPTION KEY; option
0x70	0x2399	# PRINT SCREEN SYMBOL; prtsc
0x71	0x2389	# CIRCLED HORIZONTAL BAR WITH NOTCH; pause
0x72	0x21B2	# DOWNWARDS ARROW WITH TIP LEFTWARDS; return
0x73	0x21E7	# UPWARDS WHITE ARROW; shift
0x74	0x21E5	# RIGHTWARDS ARROW TO BAR; tab
0x75	0x21DE	# UPWARDS ARROW WITH DOUBLE STROKE; page up
0x76	0x21DF	# DOWNWARDS ARROW WITH DOUBLE STROKE; page down
0x77	0xF810	# Windows logo
0x78	0xF811	# menu
0x79	0x21F1	# NORTH WEST ARROW TO CORNER; home
0x7A	0x21F2	# SOUTH EAST ARROW TO CORNER; end
0x7B	0x007B	# LEFT CURLY BRACKET
0x7C	0x238B	# BROKEN CIRCLE WITH NORTHWEST ARROW; escape
0x7D	0x007D	# RIGHT CURLY BRACKET
0x7E	0x2423	# OPEN BOX; space
0x7F	0x007F	# DELETE
0x80	0x25B7	# WHITE RIGHT-POINTING TRIANGLE; reset
0x81	0x10FF01	# input method
0x82	0x10FF02	# mode change
0x83	0x10FF03	# alphanumeric
0x84	0x10FF04	# code input
0x85	0x10FF05	# convert
0x86	0x10FF06	# nonconvert
0x87	0x10FF07	# hiragana
0x88	0x10FF08	# katakana
0x89	0x10FF09	# kanji
0x8A	0x10FF0A	# roman
0x8B	0x10FF0B	# j hiragana
0x8C	0x10FF0C	# j katakana
0x8D	0x10FF0D	# j kanji
0x8E	0x10FF0E	# j roman
0x8F	0x82F1+0x6570	# CJK UNIFIED IDEOGRAPH-82F1, CJK UNIFIED IDEOGRAPH-6570; eisu
0x90	0x304B+0x306A	# HIRAGANA LETTER KA, HIRAGANA LETTER NA; kana
0x91	0x10FF0F	# kana lock
0x92	0x10FF10	# halfwidth
0x93	0x10FF11	# fullwidth
0x94	0x10FF12	# prev candidate
0x95	0x10FF13	# next candidate
0x96	0x10FF14	# all candidates
0x97	0x10FF15	# final
0x98	0xF802	# lower left pencil
0x99	0x2713	# CHECK MARK
0x9A	0x25C6	# BLACK DIAMOND
0x9B	0x2388	# HELM SYMBOL
0x9C	0x21B3	# DOWNWARDS ARROW WITH TIP RIGHTWARDS
0x9D	0xF803+0x0031	# contextual menu symbol, DIGIT ONE; left click
0x9E	0xF803+0x0032	# contextual menu symbol, DIGIT TWO; middle click
0x9F	0xF803+0x0033	# contextual menu symbol, DIGIT THREE; right click
0xA0	0x00A0	# NO-BREAK SPACE
0xA1	0x00A1	# INVERTED EXCLAMATION MARK
0xA2	0x00A2	# CENT SIGN
0xA3	0x00A3	# POUND SIGN
0xA4	0x20AC	# EURO SIGN
0xA5	0x00A5	# YEN SIGN
0xA6	0x2384	# COMPOSITION SYMBOL
0xA7	0x00A7	# SECTION SIGN
0xA8	0xF812	# Apple logo, outline
0xA9	0xF813	# Apple logo, solid
0xAA	0x002A+0x20DE	# ASTERISK, COMBINING ENCLOSING SQUARE
0xAB	0x002B+0x20DE	# PLUS SIGN, COMBINING ENCLOSING SQUARE
0xAC	0x002C+0x20DE	# COMMA, COMBINING ENCLOSING SQUARE
0xAD	0x002D+0x20DE	# HYPHEN-MINUS, COMBINING ENCLOSING SQUARE
0xAE	0x002E+0x20DE	# FULL STOP, COMBINING ENCLOSING SQUARE
0xAF	0x002F+0x20DE	# SOLIDUS, COMBINING ENCLOSING SQUARE
0xB0	0x0030+0x20DE	# DIGIT ZERO, COMBINING ENCLOSING SQUARE
0xB1	0x0031+0x20DE	# DIGIT ONE, COMBINING ENCLOSING SQUARE
0xB2	0x0032+0x20DE	# DIGIT TWO, COMBINING ENCLOSING SQUARE
0xB3	0x0033+0x20DE	# DIGIT THREE, COMBINING ENCLOSING SQUARE
0xB4	0x0034+0x20DE	# DIGIT FOUR, COMBINING ENCLOSING SQUARE
0xB5	0x0035+0x20DE	# DIGIT FIVE, COMBINING ENCLOSING SQUARE
0xB6	0x0036+0x20DE	# DIGIT SIX, COMBINING ENCLOSING SQUARE
0xB7	0x0037+0x20DE	# DIGIT SEVEN, COMBINING ENCLOSING SQUARE
0xB8	0x0038+0x20DE	# DIGIT EIGHT, COMBINING ENCLOSING SQUARE
0xB9	0x0039+0x20DE	# DIGIT NINE, COMBINING ENCLOSING SQUARE
0xBA	0x0023+0x20DE	# NUMBER SIGN, COMBINING ENCLOSING SQUARE
0xBB	0x2191+0x20DE	# UPWARDS ARROW, COMBINING ENCLOSING SQUARE
0xBC	0x2190+0x20DE	# LEFTWARDS ARROW, COMBINING ENCLOSING SQUARE
0xBD	0x003D+0x20DE	# EQUALS SIGN, COMBINING ENCLOSING SQUARE
0xBE	0x2192+0x20DE	# RIGHTWARDS ARROW, COMBINING ENCLOSING SQUARE
0xBF	0x2193+0x20DE	# DOWNWARDS ARROW, COMBINING ENCLOSING SQUARE
0xC0	0x23FB	# POWER SYMBOL
0xC1	0x0046+0x0031	# F1
0xC2	0x0046+0x0032	# F2
0xC3	0x0046+0x0033	# F3
0xC4	0x0046+0x0034	# F4
0xC5	0x0046+0x0035	# F5
0xC6	0x0046+0x0036	# F6
0xC7	0x0046+0x0037	# F7
0xC8	0x0046+0x0038	# F8
0xC9	0x0046+0x0039	# F9
0xCA	0x0046+0x0031+0x0030	# F10
0xCB	0x0046+0x0031+0x0031	# F11
0xCC	0x0046+0x0031+0x0032	# F12
0xCD	0x0046+0x0031+0x0033	# F13
0xCE	0x0046+0x0031+0x0034	# F14
0xCF	0x0046+0x0031+0x0035	# F15
0xD0	0x0046+0x0031+0x0036	# F16
0xD1	0x0046+0x0031+0x0037	# F17
0xD2	0x0046+0x0031+0x0038	# F18
0xD3	0x0046+0x0031+0x0039	# F19
0xD4	0x0046+0x0032+0x0030	# F20
0xD5	0x0046+0x0032+0x0031	# F21
0xD6	0x0046+0x0032+0x0032	# F22
0xD7	0x0046+0x0032+0x0033	# F23
0xD8	0x0046+0x0032+0x0034	# F24
0xD9	0x0046+0x0032+0x0035	# F25
0xDA	0x0046+0x0032+0x0036	# F26
0xDB	0x2190	# LEFTWARDS ARROW
0xDC	0x23CF	# EJECT SYMBOL
0xDD	0x2192	# RIGHTWARDS ARROW
0xDE	0x2191	# UPWARDS ARROW
0xDF	0x2193	# DOWNWARDS ARROW
0xE0	0x23FC	# POWER ON-OFF SYMBOL
0xE1	0x238C	# UNDO SYMBOL
0xE2	0xF7C1	# cut
0xE3	0xF7C2	# copy
0xE4	0xF7C3	# paste
0xE5	0x2327	# X IN A RECTANGLE BOX; clear
0xE6	0x10FF16	# find
0xE7	0x10FF17	# again
0xE8	0x10FF18	# props
0xE9	0x10FF19	# accept
0xEA	0x10FF1A	# cancel
0xEB	0x10FF1B	# begin
0xEC	0x10FF1C	# stop
0xED	0x238A	# CIRCLED TRIANGLE DOWN; break; interrupt
0xEE	0x309B	# KATAKANA-HIRAGANA VOICED SOUND MARK
0xEF	0x309C	# KATAKANA-HIRAGANA SEMI-VOICED SOUND MARK
0xF0	0x02CB	# MODIFIER LETTER GRAVE ACCENT
0xF1	0x00B4	# ACUTE ACCENT
0xF2	0x02C6	# MODIFIER LETTER CIRCUMFLEX ACCENT
0xF3	0x02DC	# SMALL TILDE
0xF4	0x00AF	# MACRON
0xF5	0x00B8	# CEDILLA
0xF6	0x02D8	# BREVE
0xF7	0x02D9	# DOT ABOVE
0xF8	0x00A8	# DIAERESIS
0xF9	0x02DB	# OGONEK
0xFA	0x02DA	# RING ABOVE
0xFB	0x02DD	# DOUBLE ACUTE ACCENT
0xFC	0x02C7	# CARON
0xFD	0x037A	# GREEK YPOGEGRAMMENI
0xFE	0xFFFD	# REPLACEMENT CHARACTER
